_id,subject,status
80B94A122D3D4B95884660FF09CC357E_D21294311_grades-09-10-11-12,"Next Generation Sunshine State Standards - Social Studies (High School) - Social Studies (2021-) - Grades 9, 10, 11, 12",Published
50CA76B6DED64CCBB5364E13E1ED9475_D21245451_grade-k,Science Content Statements K-8 2021 - Science Content Statements 2021 (2021) - Grade K,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21245451_grade-01,Science Content Statements K-8 2021 - Science Content Statements 2021 (2021) - Grade 1,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21245451_grade-02,Science Content Statements K-8 2021 - Science Content Statements 2021 (2021) - Grade 2,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21245451_grade-03,Science Content Statements K-8 2021 - Science Content Statements 2021 (2021) - Grade 3,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21245451_grade-04,Science Content Statements K-8 2021 - Science Content Statements 2021 (2021) - Grade 4,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21245451_grade-05,Science Content Statements K-8 2021 - Science Content Statements 2021 (2021) - Grade 5,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21245451_grades-06-07-08,"Science Content Statements K-8 2021 - Science Content Statements 2021 (2021) - Grades 6, 7, 8",Published
50CA76B6DED64CCBB5364E13E1ED9475_D2753394_grade-11,English Language Arts Content Statements - English Language Arts Content Statements (9-10) (2016) - Grade 11,Published
50CA76B6DED64CCBB5364E13E1ED9475_D2753394_grade-12,English Language Arts Content Statements (K-5) - English Language Arts Content Statements (9-10) (2016) - Grade 12,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21289646_grades-09-10-11-12,"Science Content Statements High School 2021 - Science Content Statements High School 2021 (2021) - Grades 9, 10, 11, 12",Published
FF1FC8CAA8B54E23A848FE336CE156BF,Alabama State Department of Education - CTE - STEM Technologies I,Published
623053CB83F24E26855CE913D68A6470,Alabama State Department of Education Career Tech STEM Technologies II - CTE - STEM Technologies II,Published
0CD7BE1F58E14B6096ED4D340AF8F1EA,Western Catholic Educational Association: Catholic Identity Standards - Catholic Identity Accreditation - K-12,
5386C66E3A5441D48EF55E4C9304A30B,AP Statistics Course and Exam Description - AP Statistics - Course at a Glance,
19D29904C3F84ECB87C5ADCA201403CE,Roman Catholic Diocese of San Diego - Religion - 8th Grade,
6164D28A2FBE4856B0D5F16D9E4A97E1,"Cambridge International AS Level English General Paper 8021 syllabus for 2022, 2023 and 2024 - AS Level English General Paper - AS Level English General Paper (2022-2024)",
7453C29BE4DC45B2B42BE535DB2FD9A2,Chemistry Guide 2016 - Chemistry - Core,
DD64F31618834EFC99DB0E3C922543FC,Ministère de l'éducation du Québec - Mathématiques - Secondaire 3 (10e grade),
2A56248043E446C29D6C5E8AD1C4F471,The Six Cs - The Six Cs - The Six Cs,
257AB42398A14F1FA23A185D22EDF0C1,Curriculum de l'Ontario - Mathématiques - Méthodes de mathématiques,
3B430626A901400E88A45E97C25C274F,Curriculum de l'Ontario - Mathématiques - MDM4U,
C49C2803A66A4B389FC89ACABD9E0DFE,https://www.alabamaachieves.org/career-and-technical-education/cte-courses-of-study/ - CTE - Introduction to Career Cluster Technologies,Published
9FC7611564EE4FDBBE6785D8A47EA8C4,WV State Standards - Social Studies (2016-) - Comprehensive US History,Archived
9649956792294D58BE6E4C54BD70DEFC,California Arts Standards - Content Standards (CA Dept of Education) - Arts (2019-) - Music: Grade 8,Published
07EB73CEA2A043E0B73A406CBEBB926F,cde.gov - Arts (2019-) - Music: Grade 7,Published
92BBE03A015645A1AAAC8A595F17F20E,"PLTW Framework 2022 - Biomedical Sciences - PBS, MI & BI",
208FE83E477748028F7093CA83E470ED,TEA Texas Essential Knowledge and Skills - English Language Arts and Reading (2017-) - Literary Genres,Published
6853FBE5E02847A592AC2C572679C27F,New Jersey Department of Education - Visual and Performing Arts (2020-) - Visual Arts: By the end of grade 12 ,Published
0E715BDE66DE4A1C85D1554E9DF5659F,Arizona English Language Proficiency Standards 2019 - English Language Proficiency (2019-) - Kindergarten,Archived
3C5F69FCE8D84046B7115F8E6F1CD070,HASPI - East A&P - Anatomy & Physiology,
8E18061198B544D5A49E0EC13DE2611E,Human Services Career Cluster Fundamentals of Fashion - CTAE (2013-) - Fundamentals of Fashion (2013),Published
9DAA351A544A45D7B8D06870BB3F85DC,NIOBRARA PUBLIC SCHOOL - Language Arts - 8th Grade,
A1A81A6B508140C7A91FE15FAA3E4B47,NIobrara Public Schools Nebraska Standards - Language Arts - 7th Grade,
207D83DB288347009D8B0B9E58BB9EDF,NIobrara Public School - MS Social Studies - 8th Grade - American History,
9977B507BDB3422BBAF353F29A0F8E95,NIobrara Curriculum - MS Social Studies - 7th Grade - World History,
0F2705022914405FA60CFEE62F3614CA,PLTW  - Biomedical Sciences - Biomedical Innovation,
89037DB2BC284FF58205FBF0D7680174,Diocese of Grand Rapids - English Language Arts - 5th grade,
B6806A2BDDF442C8BC232C0839C06BEF,Diocese of Grand Rapids - Mathematics - 5th Grade,
55225224BD154D4CB764CA36BEA5E124,Diocese of Grand Rapids - Mathematics - 4th Grade,
9042F8DF6DAC4F42BA3DCD13DA81D05F,Information Technology Career Field Technical Content Standards - Information Technology Career Field - Computer Hardware 145025,
44DE938837724CC7822B3B124BEC8247,Illinois Computer Science Standards - Computer Science (2022-) - Grades K-2,Published
2ADEF64E04E84D4EA61D9CD870C22EC7,"New Mexico Early Learning Guidelines, Essential Indicators with Rubrics for Preschool Children: Birth to Kindergarten - Early Learning Guidelines (2020-) - Preschool",Published
5B4C76138F184662A15673C46B5A06AB,"New Zealand Qualifications Authority - Hospitality - Food and Beverage Service - Demonstrate Knowledge of Culinary Products, Terms, and Food Preparation Methods",
2E6FB7787B5642288DAE087FF6488026,Focus on Excellence (2021-2024) - Focus on Excellence (2021-2024) - Student Success with Equity and Access,
672AF6B0306C44918136A01834863044,Focus on Excellence (2021-2024) - Focus on Excellence (2021-2024) - Stakeholder Engagement,
9A08B3FD312C445B9CE7254ED2BEC3E0,Focus on Excellence (2021-2024) - Focus on Excellence (2021-2024) - Safe and Supportive Learning Environment,
16A50886BEA746048F2DC11F3F7CDC5C,Focus on Excellence (2021-2024) - Focus on Excellence (2021-2024) - Organizational Effectiveness and Efficiency,
227DC71652BC466D8693A76DD69FC2CA,CPALMS - Social Studies (2021-) - World Cultural Geography,Published
1621DBF02B7043279A0AA7DB9F329C08,ALEX-Alabama Learning Exchange - Counseling and Guidance (2003-) - Counseling and Guidance,Published
C41AD0E1AE5C4C5CA381C0C94EBE4E36,Grade 4 - English Language Arts (2022) - English Language Arts - Grade 4 - English Language Arts (2022),
37EF1886E92A4FAA9541312BDA7F38B2,Grade 4 - Mathematics (2022) - Mathematics - Grade 4 - Mathematics (2022),
D3C101441EFE4F268699FCDC2AB1AB07,Kindergarten - Mathematics (2022) - Mathematics - Kindergarten - Mathematics (2022),
9F4692D39BFB4B289A1E8CB2C938BEF6,Kindergarten - Physical Education and Wellness (2022) - Physical Education and Wellness - Kindergarten - Physical Education and Wellness (2022),
F9A30BE6E7174C0C9E73E6C335940371,Critérios Específicos de Avaliação BG10 - Ensino Secundário - Biologia e Geologia 10,
FDEFA80C44FC4D8CBC0F918EB410BEBF,Skolverket  - Naturbruk - Naturbruk,
D4F375E7ADAB497BB9F6D5E2A9B3B52C,California Arts Standards for Visual Arts - Arts (2019-) - Visual Arts: Kindergarten,Published
09DEC3D0BC6B46EFB592E11347B9104F,Mezelf en het RTTI - RTTI en meer - Onderbouw,
88231BC658C34CC097A458FF35675C6B,California Arts Standards for Visual Arts - Arts (2019-) - Visual Arts: 1st Grade,Published
AD82419B5549448BB3471931A27D710E,California Arts Standards for Visual Arts - Arts (2019-) - Visual Arts: 2nd Grade,Published
C55830A1B34B4F9DBD7A60813DA28411,"Human Services Career Cluster Food, Nutrition & Wellness - CTAE (2013-) - Food, Nutrition & Wellness (2013)",Published
03DFF7788C6E40C3AB69D63D16AFF93F,Arizona English Language Proficiency Standards 2019 - English Language Proficiency (2019-) - Grades 2-3,Archived
9BEEB357FAE64E99AC0A8FDC0242218B,Arizona English Language Proficiency Standards 2019 - English Language Proficiency (2019-) - Grades 4-5,Archived
F18C4C78BADC4572A3AD6B2DFA6DAA9C,California Arts Standards for Visual Arts  - Arts (2019-) - Visual Arts: 3rd Grade,Published
42884FD086C947DAAFCEE459E1CDAD3A,California Arts Standards for Visual Arts - Arts (2019-) - Visual Arts: 4th Grade,Published
384E4B1F8A2B489994B5A13FD9141989,The California Arts Standards for Visual Arts - Arts (2019-) - Visual Arts: 5th Grade,Published
9C98C19AB1CA406F96F6F26910AA482E,Illinois Computer Science Standards - Computer Science (2022-) - Grades 3-5,Published
F60E00ED1B8B48A390E2E759F296F891,Illinois Computer Science Standards - Computer Science (2022-) - Grades 6-8,Published
146D77AA075E485883830251EBEEC7B9,Missouri Early Learning Standards (MELS) 2021 - Early Learning (2021-) - Birth to Age Five,Published
648DCC56BA4343029BD2BDACC274E4C6,Diocese of Grand Rapids - English Language Arts - 4th Grade,
C2756A83B0684C559E5836C70C5669C1,Dicoese of Grand Rapids - Science - 4th Grade ,
40C7C90754904511B1B083BC3914989D,Diocese of Grand Rapuds - Social Studies - 4th Grade,
F1674FF710324C7A892EA75F1160947A,WVDE CSO's - Social Studies (2016-) - Sociology,Archived
CB877422706944C69BED6289B2F4078A,Public Schools of North Carolina - Mathematics (2016-) - Precalculus,Published
FEAF8A52F975424DBCF19B40044C9CB4,Nebraska's College and Career Ready Standards For English Language Arts - English Language Arts (2021) - Grade 1,Archived
F9C1BB6BA2FA453A93FEA764C0B73AD3,ELEMENTARY MATHEMATICS STANDARDS for Seventh day Adventist Schools - Math - 8th Grade,
7381CE3FC9234AC8A01C83A89A5E7AFC,Elementary Mathematics Standards for Seventh-day Adventist Schools: - Math - 6th Grade,
0EF1EC87D414449CBF547FB45A95F310,Elementary Mathematics Standards for Seventh-day Adventist Schools: - Math - 5th Grade,
853A4FC89CB848C6947F2D2EA6540F32,Massachusetts Curriculum Framework - 2019 - Arts (2019-) - Music: Grades 5-6,
14EFE517C44B41D6B33B953E2D8146BF,Diocese of Grand Rapids - Social Studies - 5th Grade,
423FE8070A784FC6A954871F2954E5A0,Diocese of Grand Rapids - Science - 5th Grade,
B146E21FFDC748FFA7C16149F0E2FB9E,South Carolina State Standards - CTE (2008-) - Business Management: Digital Multimedia (2021),Published
14C6B24203C3485DA7ED4139532158CD,Nova Scotia Curriculum - Arts Education - Drama 11,
BF26FC9BD81145B891B56BA3F1DA98A9,ISBE Computer Literacy Knowledge and Skill Development Continuum - ISTE (2016-) - Computer Literacy,Published
0C41D0C0B84147B3A65F088753E6DE40,Math 7 Honors Fairfax County Public Schools Program of Studies - Mathematics - Math 7 Honors,
DE4DA757A4BC4ED8A2A61E98EEBEA4AF,Elementary Mathematics standards in Seventh Day Adventist Schools - Math - 7th Grade,
11A97C2F9EAF423B9901FF160906DA28,Archdiocese of Philadelphia Curriculum - Music - Third Grade,
A0A062DD1F554DC9B6BD3BB08C5B5918,Archdiocese of Philadelphia Curriculum - Music - Second Grade,
97731D67CFCB4F90AD329EA32EDF61BB,Archdiocese of Philadelphia Curriculum - Music - First Grade,
00817A5DEF3842DE9413C612221910BA,Archdiocese of Philadelphia Curriculum - Music - Kindergarten,
1EAA1FAB2FBE415EA28E19EAF6C0E049,Common Core State Standards - Mathematics (2010-) - 7th Grade,Published
C6D31F370B144D6E8D894C7DD1DFA184,Archdiocese of Philadelphia Curriculum - Music - Fourth Grade,
C98600A5BF714611A35440150D80E564,First Semester Standards - Science - Physics - 1st Semester,
5BCCCF6FAFEF45B6950232FB022A2147,Archdiocese of Philadelphia Curriculum - Music - Fifth Grade,
4246B140F8384715BA804825C5E500A1,Mathematics - [Archived] Ontario Standards - K-8 - Mathematics (2020),
A4F537623A244D91A31EF30648ECAE7F,Science - Grade 9 Destreamed (2022) - Science - Science - Grade 9 Destreamed (2022),
D56A362298E646D4B5EB826123C268A7,Archdiocese of Philadelphia Curriculum - Music - Sixth Grade,
BA8F19C066AC4B22AAB25B2B0BD719F6,InTASC Model Core Teaching Standards - Teaching Standards - K-12th,
E5F259D1FAA649E1B549ED8570F391FA,Archdiocese of Philadelphia Curriculum - Music - Seventh and Eighth Grade,
673453E8B79241AA9F5AAAB06E956B86,Science 3rd Grade Standards - Calcasieu Parish - Science - Grade 3 - PE & DCI,
1F1A0022E6934ED4A86F4147948338DE,Science 4th Grade Standards - Calcasieu Parish - Science - Grade 4 - PE & DCI,
E096630EE4604B3A929B8157513FF75C,Science 5th Grade Standards - Calcasieu Parish - Science - Grade 5 - PE & DCI,
4F95E9230C5148618DB0F9552407E579,Science Grades 3-5 SEP & CCC Standards - Calcasieu Parish - Science - Grades 3-5 - SEP & CCC,
EFDEBAA9F33646889A4B3E22EFFD38F8,HHS Geometry 2022 Learning Targets - Harrison Geometry - Geometry,
3F9BBD4BB4884DC09DFD75210F8FBAF5,2023 - 2027 VCE Mathematics Study Design - Mathematics (2023-2027) - Units 3 and 4 - General Mathematics,
7CBB493D5AAB418CB706BBF158C47988,CTE Resource - CTE (2015-2019) - Independent Living,Deprecated
469AD47759E744CE977C5BEA06943D13,Holy Cross Mathematics Scheme of Work - Mathematics - Year 7 Core,
49AE751D6B4B44D0B3D63D31E1F91A7B,Skills Rubric - Computer Science II - Grade 10,
6A83BC8F75644CAA81C344C8434A5BC6,NYSED - Computer Science & Digital Fluency (2020-) - Grades K-1,Published
C776DC9635AF4C3E940428A5677A4FBC,New Jersey Student Learning Standards - Computer Science and Design Thinking (2020-) - By the end of grade 8,Published
A324381F1F75421EA9574C329BE160F8,Alberta Education - Student Competencies - K-12 Student Competencies,
3C3EB4D561FD4C44BA31163597E2BD85,Mercersburg Academy - Mathematics - Algebra II,
0DDD4BB319C34EDC99DFB411720522EC,Human Services Career Cluster Food Science - CTAE (2013-) - Food Science (2013),Published
E0B8139D0B44439DA2B47D8D2C5A99C7,Human Services Career Cluster Food for Life - CTAE (2013-) - Food for Life (2013),Published
604B0EB51C4D4637B0812C4DE9C33A43,Human Services Cluster Foundations of Interior Design - CTAE (2013-) - Foundations of Interior Design (2013),Published
B1CA80EA5C674A6DA1787E7ED16F315B,Human Services Career Cluster Textile Science - CTAE (2013-) - Textile Science (2013),Published
5A632409BE3B487687698FB3D09F02A5,BIOLOGY CLT STANDARDS - Biology (2022/23) - Biology 1 2022.23,
3DE94A9E32BF4BC1A71F81CB5A34D778,Analytical Algebra 2 Mastery Targets 21-22 - Analytical Algebra 2 - Analytical Algebra 2,
33DC6821E93542819BE06F082364D6D2,CIE - Computer Science - A Level,
03AEBAD7440C496EBE23657DC033A4B6,Idaho CTE approved Family and Consumer Sciences Standards - CTE (2009-) - Fashion and Textiles (2010),Published
80631477DF084FD7BA277E7DDD3C0256,Gwendolyn Brooks Science Department Standards - Science - All Science,
A65CB43705CE4C9A9D6E7C3AAA1BA575,Proposal Middle School PI's 2022 and beyond Grouped by standards - Middle Level Science  - Earth Science,
FD66CAB7C0AC48F194F8645C2AF00ECE,Custom English 7 learning targets - English - English 7,
ADC6645DCCE341C2975317450588E82D,New Zealand Curriculum Achievement Objectives - English Language - Level 5,
D9AE2BE482DC4681834017DD16E15C08,Massachusetts Frameworks World Languages 2021 - World Languages (2021-) - Novice Low,Published
BA5D82020EAE4B168846D8F0566ADB74,Digital Tech WJEC - WJEC Digital Technology - AS Level,
07992E97E1C646C382D6CE1A7FFA0039,Cambridge International Examinations - AS New Spec Cambridge International 9618 - AS Level,
A98E04E0504149E98AFAD5E18A779A48,2022 K-12 Louisiana Student Standards for Social Studies - Social Studies (2022) - Grade 1,Archived
200A6CCE682D4177AEA5CAEA4D9F8733,K-12 Louisiana Student Standards for Mathematics - Mathematics (2016-) - Algebra I,Published
B064EC4A611C46088E13AA82C0269229,Marzano Proficiency Scales - Math - 9th Grade - Algebra 1,
7A4D8C57FCE84FF4B260EA870F28D746,K-12 Louisiana Student Standards for Mathematics - Mathematics (2016-) - Algebra II,Published
9E8E0E1595CD425EB85D65F192266D78,Grade 1 - Science - Science - Grade 1 - Science,
5E8B6BDB1F2A4BA886F1A91F776037FC,Grade 2 - Science - Science - Grade 2 - Science,
2930748C7BBE43908AF211167795F8C0,Grade 3 - Science - Science - Grade 3 - Science,
42BF3B9663D14D34BEFF0B450986ABB6,Grade 4 - Science - Science - Grade 4 - Science,
A02AC37ED84C41A084F84B94BAE72A6B,Grade 5 - Science - Science - Grade 5 - Science,
FAB0882383C244D5B9962A4167626CD3,Grade 6 - Science - Science - Grade 6 - Science,
E7B54396DAD548ADBE166B4A8060976B,Grade 7 - Science - Science - Grade 7 - Science,
7C809D3A84D044BCB6BAB802F521EB7A,Grade 8 - Science - Science - Grade 8 - Science,
90A71E0D324E481892A20EAF074A9FF4,Grade 9 - Science - Science - Grade 9 - Science,
A61F5537F6414FFFA465E8083EFAB7A1,Kindergarten - Science - Science - Kindergarten - Science,
F9BF1AA898334DC3B8EE52F3737F2F14,Kindergarten - Arts Education - Arts Education - Kindergarten - Arts Education,
DA9C5D924D474A25A569683A62710E69,Grade 1 - Arts Education - Arts Education - Grade 1 - Arts Education,
B8325F4CD5B54C16977A6398EA217A03,Grade 2 - Arts Education - Arts Education - Grade 2 - Arts Education,
DF9D0A5AA6904983AD13BB94034CD50D,Grade 3 - Arts Education - Arts Education - Grade 3 - Arts Education,
E74C8CEA6EAC4B4DA3800972857F5ADF,Grade 4 - Arts Education - Arts Education - Grade 4 - Arts Education,
4660D4255A2B4E3982804583B2371A03,Grade 5 - Arts Education - Arts Education - Grade 5 - Arts Education,
9A9E032525D34CE1A5EDEAB62B5F4332,Grade 6 - Arts Education - Arts Education - Grade 6 - Arts Education,
7566899547A54DBC91EE57601CC2C5C7,Grade 7 - Arts Education - Arts Education - Grade 7 - Arts Education,
85379200D1B749079073DD402837C3CB,Grade 8 - Arts Education - Arts Education - Grade 8 - Arts Education,
